,sub,onset,offset,cat,tier,group,latency,latency group,latency_milli
980,21,374.685,376.605,xxx,Caregiver voc,TD,0.40100000000001046,cg-cg,401.00000000001046
981,21,378.675,381.009,xxx,Infant voc,TD,2.069999999999993,cg-inf,2069.999999999993
982,21,381.905,382.19,xxx,Caregiver voc,TD,0.8959999999999582,inf-cg,895.9999999999582
983,21,382.127,383.857,xxx,Infant voc,TD,-0.06299999999998818,cg-inf,-62.99999999998818
984,21,383.579,387.524,xxx ,Caregiver voc,TD,-0.27800000000002,inf-cg,-278.00000000002
985,21,387.387,387.625,xxx,Infant voc,TD,-0.13700000000000045,cg-inf,-137.00000000000045
986,21,387.836,388.402,xxx,Infant voc,TD,0.21100000000001273,inf-inf,211.00000000001273
987,21,389.312,389.811,xxx,Infant voc,TD,0.910000000000025,inf-inf,910.000000000025
988,21,392.846,396.192,xxx,Caregiver voc,TD,3.035000000000025,inf-cg,3035.000000000025
989,21,396.807,399.71,xxx,Caregiver voc,TD,0.6150000000000091,cg-cg,615.0000000000091
990,21,400.273,402.403,xxx,Caregiver voc,TD,0.563000000000045,cg-cg,563.000000000045
991,21,403.981,407.806,xxx,Caregiver voc,TD,1.5779999999999745,cg-cg,1577.9999999999745
992,21,409.193,410.2,xxx,Infant voc,TD,1.3870000000000005,cg-inf,1387.0000000000005
993,21,410.577,413.008,xxx,Caregiver voc,TD,0.37700000000000955,inf-cg,377.00000000000955
994,21,413.243,415.006,xxx,Infant voc,TD,0.23500000000001364,cg-inf,235.00000000001364
995,21,415.084,416.096,xxx,Caregiver voc,TD,0.07800000000003138,inf-cg,78.00000000003138
996,21,417.741,418.372,xxx,Infant voc,TD,1.6449999999999818,cg-inf,1644.9999999999818
997,21,418.374,419.236,xxx,Caregiver voc,TD,0.0020000000000095497,inf-cg,2.0000000000095497
998,21,419.081,420.798,xxx,Infant voc,TD,-0.15499999999997272,cg-inf,-154.99999999997272
999,21,421.543,425.928,xxx,Caregiver voc,TD,0.7450000000000045,inf-cg,745.0000000000045
1000,21,426.384,427.483,xxx,Infant voc,TD,0.4560000000000173,cg-inf,456.0000000000173
1001,21,427.581,429.203,xxx,Caregiver voc,TD,0.09800000000001319,inf-cg,98.00000000001319
1002,21,429.64,430.188,xxx,Caregiver voc,TD,0.4370000000000118,cg-cg,437.0000000000118
1003,21,431.47,432.243,xxx,Caregiver voc,TD,1.282000000000039,cg-cg,1282.000000000039
1004,21,433.998,434.413,xxx,Caregiver voc,TD,1.7549999999999955,cg-cg,1754.9999999999955
1005,21,434.778,436.546,xxx,Caregiver voc,TD,0.3650000000000091,cg-cg,365.0000000000091
1006,21,438.312,438.937,xxx,Caregiver voc,TD,1.7660000000000196,cg-cg,1766.0000000000196
1007,21,441.049,442.019,xxx,Infant voc,TD,2.1119999999999663,cg-inf,2111.9999999999663
1008,21,442.221,443.347,xxx,Caregiver voc,TD,0.20199999999999818,inf-cg,201.99999999999818
1009,21,443.544,444.713,xxx,Caregiver voc,TD,0.19700000000000273,cg-cg,197.00000000000273
1010,21,446.105,447.399,xxx,Caregiver voc,TD,1.391999999999996,cg-cg,1391.999999999996
1011,21,447.933,452.508,xxx,Caregiver voc,TD,0.5339999999999918,cg-cg,533.9999999999918
1012,21,453.317,458.663,xxx,Caregiver voc,TD,0.8090000000000259,cg-cg,809.0000000000259
1013,21,460.71,462.447,xxx,Caregiver voc,TD,2.0469999999999686,cg-cg,2046.9999999999686
1014,21,462.887,467.003,xxx,Caregiver voc,TD,0.4399999999999977,cg-cg,439.9999999999977
1015,21,467.663,468.206,xxx,Infant voc,TD,0.660000000000025,cg-inf,660.000000000025
1016,21,471.091,473.395,xxx,Caregiver voc,TD,2.884999999999991,inf-cg,2884.999999999991
1017,21,474.544,475.066,xxx,Caregiver voc,TD,1.149000000000001,cg-cg,1149.000000000001
1018,21,476.114,477.011,xxx,Caregiver voc,TD,1.0480000000000018,cg-cg,1048.0000000000018
1019,21,477.91,479.004,xxx,Caregiver voc,TD,0.8990000000000009,cg-cg,899.0000000000009
1020,21,480.202,481.597,xxx,Caregiver voc,TD,1.197999999999979,cg-cg,1197.999999999979
1021,21,483.745,488.4,xxx ,Caregiver voc,TD,2.1480000000000246,cg-cg,2148.0000000000246
1022,21,489.38,490.73,xxx,Caregiver voc,TD,0.9800000000000182,cg-cg,980.0000000000182
1023,21,490.303,490.771,xxx,Infant voc,TD,-0.4270000000000209,cg-inf,-427.0000000000209
1024,21,491.038,491.447,xxx,Infant voc,TD,0.2669999999999959,inf-inf,266.9999999999959
1025,21,491.831,494.004,xxx,Caregiver voc,TD,0.38400000000001455,inf-cg,384.00000000001455
1026,21,495.375,497.009,xxx,Caregiver voc,TD,1.370999999999981,cg-cg,1370.999999999981
1027,21,498.084,500.122,xxx,Caregiver voc,TD,1.0749999999999886,cg-cg,1074.9999999999886
1028,21,500.672,501.193,xxx,Infant voc,TD,0.5500000000000114,cg-inf,550.0000000000114
1029,21,502.783,504.711,xxx,Caregiver voc,TD,1.5900000000000318,inf-cg,1590.0000000000318
1030,21,505.516,507.12,xxx,Caregiver voc,TD,0.8050000000000068,cg-cg,805.0000000000068
1031,21,507.918,509.21,xxx,Caregiver voc,TD,0.7980000000000018,cg-cg,798.0000000000018
1032,21,509.887,511.319,xxx,Caregiver voc,TD,0.6770000000000209,cg-cg,677.0000000000209
1033,21,511.695,513.346,xxx,Caregiver voc,TD,0.37599999999997635,cg-cg,375.99999999997635
1034,21,514.2,516.142,xxx,Caregiver voc,TD,0.8540000000000418,cg-cg,854.0000000000418
1035,21,516.683,518.2,xxx,Caregiver voc,TD,0.54099999999994,cg-cg,540.99999999994
1036,21,516.683,518.2,xxx,Infant voc,TD,-1.5170000000000528,cg-inf,-1517.0000000000528
1037,21,518.513,520.059,xxx,Caregiver voc,TD,0.3129999999999882,inf-cg,312.9999999999882
1038,21,521.288,522.42,xxx,Caregiver voc,TD,1.2290000000000418,cg-cg,1229.0000000000418
1039,21,522.493,524.14,xxx,Infant voc,TD,0.07300000000009277,cg-inf,73.00000000009277
1040,21,525.278,527.135,xxx,Caregiver voc,TD,1.1380000000000337,inf-cg,1138.0000000000337
1041,21,527.693,530.099,xxx,Caregiver voc,TD,0.5579999999999927,cg-cg,557.9999999999927
1042,21,529.498,530.688,xxx,Infant voc,TD,-0.6009999999999991,cg-inf,-600.9999999999991
1043,21,530.884,532.486,xxx,Caregiver voc,TD,0.19600000000002638,inf-cg,196.00000000002638
1044,21,533.827,535.698,xxx,Caregiver voc,TD,1.3410000000000082,cg-cg,1341.0000000000082
1045,21,536.367,537.089,xxx,Infant voc,TD,0.6689999999999827,cg-inf,668.9999999999827
1046,21,537.619,538.902,xxx,Caregiver voc,TD,0.5299999999999727,inf-cg,529.9999999999727
1047,21,539.091,540.654,xxx,Caregiver voc,TD,0.18899999999996453,cg-cg,188.99999999996453
1048,21,540.887,541.518,xxx,Infant voc,TD,0.23299999999994725,cg-inf,232.99999999994725
1049,21,541.658,543.68,xxx,Caregiver voc,TD,0.13999999999998636,inf-cg,139.99999999998636
1050,21,549.716,550.794,xxx,Caregiver voc,TD,6.036000000000058,cg-cg,6036.000000000058
1051,21,551.443,553.347,xxx,Caregiver voc,TD,0.6490000000000009,cg-cg,649.0000000000009
1052,21,556.824,557.379,xxx,Infant voc,TD,3.4769999999999754,cg-inf,3476.9999999999754
1053,21,560.442,562.0,xxx,Caregiver voc,TD,3.062999999999988,inf-cg,3062.999999999988
1054,21,563.589,565.862,xxx,Infant voc,TD,1.5890000000000555,cg-inf,1589.0000000000555
1055,21,565.38,570.215,xxx,Caregiver voc,TD,-0.4819999999999709,inf-cg,-481.9999999999709
1056,21,571.086,571.688,xxx,Caregiver voc,TD,0.8709999999999809,cg-cg,870.9999999999809
1057,21,571.746,572.609,xxx,Caregiver voc,TD,0.057999999999992724,cg-cg,57.999999999992724
1058,21,573.688,576.771,xxx,Caregiver voc,TD,1.0789999999999509,cg-cg,1078.999999999951
1059,21,577.243,577.885,xxx,Caregiver voc,TD,0.4720000000000937,cg-cg,472.0000000000937
1060,21,578.407,582.0,xxx,Caregiver voc,TD,0.5220000000000482,cg-cg,522.0000000000482
1061,21,583.248,584.799,xxx,Caregiver voc,TD,1.2480000000000473,cg-cg,1248.0000000000473
1062,21,585.081,585.587,xxx,Caregiver voc,TD,0.2820000000000391,cg-cg,282.0000000000391
1063,21,585.887,587.404,xxx,Caregiver voc,TD,0.2999999999999545,cg-cg,299.9999999999545
1064,21,587.872,591.64,xxx,Caregiver voc,TD,0.4679999999999609,cg-cg,467.9999999999609
1065,21,591.857,595.268,xxx,Caregiver voc,TD,0.21699999999998454,cg-cg,216.99999999998454
1066,21,595.889,598.834,xxx,Caregiver voc,TD,0.6209999999999809,cg-cg,620.9999999999809
1067,21,599.37,600.927,xxx,Caregiver voc,TD,0.5360000000000582,cg-cg,536.0000000000582
1068,21,601.091,602.597,xxx,Caregiver voc,TD,0.16399999999998727,cg-cg,163.99999999998727
1069,21,603.529,604.005,xxx,Caregiver voc,TD,0.9320000000000164,cg-cg,932.0000000000164
1070,21,611.705,613.665,xxx,Caregiver voc,TD,7.7000000000000455,cg-cg,7700.0000000000455
1071,21,615.725,616.152,xxx,Infant voc,TD,2.060000000000059,cg-inf,2060.000000000059
1072,21,616.536,617.009,xxx,Infant voc,TD,0.38399999999990087,inf-inf,383.99999999990087
1073,21,617.132,618.139,xxx,Infant voc,TD,0.1229999999999336,inf-inf,122.9999999999336
1074,21,617.178,618.193,xxx,Caregiver voc,TD,-0.9610000000000127,inf-cg,-961.0000000000127
1075,21,619.897,623.458,xxx ,Caregiver voc,TD,1.7040000000000646,cg-cg,1704.0000000000646
1076,21,623.291,623.662,xxx,Infant voc,TD,-0.16699999999991633,cg-inf,-166.99999999991633
1077,21,624.043,627.107,xxx,Caregiver voc,TD,0.3809999999999718,inf-cg,380.9999999999718
1078,21,627.678,628.899,xxx,Caregiver voc,TD,0.5710000000000264,cg-cg,571.0000000000264
1079,21,630.508,631.425,xxx,Caregiver voc,TD,1.6090000000000373,cg-cg,1609.0000000000373
1080,21,632.162,633.011,xxx,Caregiver voc,TD,0.73700000000008,cg-cg,737.00000000008
1081,21,632.473,633.092,xxx,Infant voc,TD,-0.5380000000000109,cg-inf,-538.0000000000109
1082,21,634.059,635.428,xxx,Caregiver voc,TD,0.9669999999999845,inf-cg,966.9999999999845
1083,21,638.048,638.711,xxx,Caregiver voc,TD,2.6200000000000045,cg-cg,2620.0000000000045
1084,22,0.007,0.735,cos’è quello	(QE),Caregiver voc,TD,NaN,NaN,NaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaN
1085,22,2.02,2.914,xxx,Infant voc,TD,1.2850000000000001,cg-inf,1285.0000000000002
1086,22,3.603,4.371,come si chiama (QE),Caregiver voc,TD,0.6890000000000001,inf-cg,689.0
1087,22,4.665,6.2,xxx,Infant voc,TD,0.2939999999999996,cg-inf,293.9999999999996
1088,22,6.3,8.56,telefono (RE) cosa si fa con quello (QE),Caregiver voc,TD,0.09999999999999964,inf-cg,99.99999999999964
1089,22,8.554,9.914,te(l)iefono,Infant voc,TD,-0.006000000000000227,cg-inf,-6.000000000000227
1090,22,9.937,13.079,fammi sentire se sei capace di chiamare Matteo (DA RO),Caregiver voc,TD,0.022999999999999687,inf-cg,22.999999999999687
1091,22,13.598,14.312,teo,Infant voc,TD,0.5190000000000001,cg-inf,519.0000000000001
1092,22,14.567,15.509,xxx,Caregiver voc,TD,0.2550000000000008,inf-cg,255.0000000000008
1093,22,15.675,16.36,xxx,Infant voc,TD,0.16600000000000037,cg-inf,166.00000000000037
1094,22,16.71,18.678,chiedi a Matteo se viene a trovarti (DA),Caregiver voc,TD,0.3500000000000014,inf-cg,350.0000000000014
1095,22,18.254,19.301,xxx,Infant voc,TD,-0.4239999999999995,cg-inf,-423.9999999999995
1096,22,19.732,20.254,xxx,Caregiver voc,TD,0.43100000000000094,inf-cg,431.0000000000009
1097,22,20.97,21.514,(v)ieni,Infant voc,TD,0.7159999999999975,cg-inf,715.9999999999975
1098,22,22.225,23.414,xxx,Caregiver voc,TD,0.7110000000000021,inf-cg,711.000000000002
1099,22,23.254,26.459,xxx,Infant voc,TD,-0.16000000000000014,cg-inf,-160.00000000000014
1100,22,26.45,30.196,vieni a trovare l’Elisa stasera con la mamma e il papà (NC RE),Caregiver voc,TD,-0.009000000000000341,inf-cg,-9.000000000000341
1101,22,31.212,33.0,xxx,Infant voc,TD,1.0159999999999982,cg-inf,1015.9999999999982
1102,22,34.109,35.201,va bene vengo (RE),Caregiver voc,TD,1.1090000000000018,inf-cg,1109.0000000000018
1103,22,36.489,39.257,chi ti ha portato tutti questi bei giocattoli? (QE),Caregiver voc,TD,1.2879999999999967,cg-cg,1287.9999999999968
1104,22,39.085,40.64,: la maina,Infant voc,TD,-0.17199999999999704,cg-inf,-171.99999999999704
1105,22,40.684,44.718,  la Marina e poi che cosa ti ha portato (RE QE),Caregiver voc,TD,0.04399999999999693,inf-cg,43.99999999999693
1106,22,41.529,41.918,xxx,Infant voc,TD,-3.189,cg-inf,-3189.0
1107,22,44.539,45.398,xxx,Infant voc,TD,2.621000000000002,inf-inf,2621.0000000000023
1108,22,45.707,47.506,ah erano lì dentro (C RE) ,Caregiver voc,TD,0.3089999999999975,inf-cg,308.9999999999975
1109,22,47.887,50.346,te li ha tenuti nascosti (RE),Caregiver voc,TD,0.3810000000000002,cg-cg,381.0000000000002
1110,22,51.071,54.389," vediamo, vediamo questo a cosa serve (W)",Caregiver voc,TD,0.7250000000000014,cg-cg,725.0000000000014
1111,22,55.165,56.207,la pappa? (QE),Caregiver voc,TD,0.7759999999999962,cg-cg,775.9999999999962
1112,22,56.206,56.809,xxx,Infant voc,TD,-0.0009999999999976694,cg-inf,-0.9999999999976694
1113,22,56.992,57.589,e questa a cosa serve? (QE),Caregiver voc,TD,0.18299999999999983,inf-cg,182.99999999999983
1114,22,57.439,58.206,la ta(zz)ssa,Infant voc,TD,-0.14999999999999858,cg-inf,-149.99999999999858
1115,22,58.515,59.403,la tazza? (QE),Caregiver voc,TD,0.3089999999999975,inf-cg,308.9999999999975
1116,22,59.926,61.048,xxx,Infant voc,TD,0.5230000000000032,cg-inf,523.0000000000032
1117,22,61.035,61.871,xxx,Caregiver voc,TD,-0.01300000000000523,inf-cg,-13.00000000000523
1118,22,62.495,63.117,xxx,Caregiver voc,TD,0.6239999999999952,cg-cg,623.9999999999952
1119,22,63.409,64.098,xxx,Infant voc,TD,0.2920000000000016,cg-inf,292.0000000000016
1120,22,64.501,64.918,xxx,Caregiver voc,TD,0.4030000000000058,inf-cg,403.0000000000058
1121,22,64.809,65.481,xxx,Infant voc,TD,-0.10900000000000887,cg-inf,-109.00000000000887
1122,22,65.74,66.276,xxx,Caregiver voc,TD,0.25900000000000034,inf-cg,259.00000000000034
1123,22,67.092,67.914,xxx,Caregiver voc,TD,0.8160000000000025,cg-cg,816.0000000000025
1124,22,67.698,68.625,xxx,Infant voc,TD,-0.21600000000000819,cg-inf,-216.00000000000819
1125,22,68.567,70.389,xxx,Caregiver voc,TD,-0.058000000000006935,inf-cg,-58.000000000006935
1126,22,70.654,71.203,a(cq)ua,Infant voc,TD,0.26500000000000057,cg-inf,265.00000000000057
1127,22,71.862,72.803,xxx,Caregiver voc,TD,0.6589999999999918,inf-cg,658.9999999999918
1128,22,73.482,76.404,a chi hai fatto assaggiare il caffe l’altra volta (QA),Caregiver voc,TD,0.679000000000002,cg-cg,679.000000000002
1129,22,76.704,78.393,a(cq)ua,Infant voc,TD,0.29999999999999716,cg-inf,299.99999999999716
1130,22,78.289,80.923,no no non mettiamo l’acqua dai (C W C),Caregiver voc,TD,-0.1039999999999992,inf-cg,-103.9999999999992
1131,22,81.803,84.468,e questo che cos’è invece (QE),Caregiver voc,TD,0.8799999999999955,cg-cg,879.9999999999955
1132,22,85.71,86.096,xxx,Infant voc,TD,1.2419999999999902,cg-inf,1241.9999999999902
1133,22,86.242,89.203,"guarda che bello, cosa serve questo? (DA QE) ",Caregiver voc,TD,0.1460000000000008,inf-cg,146.0000000000008
1134,22,89.168,90.801,la nanna,Infant voc,TD,-0.03499999999999659,cg-inf,-34.99999999999659
1135,22,90.676,92.393,la nanna a chi? (QE) ,Caregiver voc,TD,-0.125,inf-cg,-125.0
1136,22,91.735,92.453,xxx,Infant voc,TD,-0.6580000000000013,cg-inf,-658.0000000000013
1137,22,92.743,94.193,xxx,Infant voc,TD,0.28999999999999204,inf-inf,289.99999999999204
1138,22,94.345,95.265,al tato,Infant voc,TD,0.15200000000000102,inf-inf,152.00000000000102
1139,22,95.092,99.304,"allora fammi vedere cosa serve questo, che io non ho capito (DA RM)",Caregiver voc,TD,-0.17300000000000182,inf-cg,-173.00000000000182
1140,22,99.278,100.198,tato nana,Infant voc,TD,-0.02599999999999625,cg-inf,-25.99999999999625
1141,22,100.382,101.067,xxx,Infant voc,TD,0.1840000000000117,inf-inf,184.0000000000117
1142,22,101.681,102.318,xxx,Infant voc,TD,0.6140000000000043,inf-inf,614.0000000000043
1143,22,102.868,104.064,"vediamo, vediamo (W)",Caregiver voc,TD,0.5499999999999972,inf-cg,549.9999999999972
1144,22,103.898,104.275,xxx,Infant voc,TD,-0.16599999999999682,cg-inf,-165.99999999999682
1145,22,104.964,105.382,xxx,Caregiver voc,TD,0.688999999999993,inf-cg,688.999999999993
1146,22,107.295,108.185,xxx,Infant voc,TD,1.9129999999999967,cg-inf,1912.9999999999968
1147,22,111.198,112.807,xxx,Infant voc,TD,3.012999999999991,inf-inf,3012.999999999991
1148,22,113.268,116.129,ma trattala bene la lata poverina dai (DA C),Caregiver voc,TD,0.4609999999999985,inf-cg,460.9999999999985
1149,22,116.051,116.807,xxx,Infant voc,TD,-0.07800000000000296,cg-inf,-78.00000000000296
1150,22,116.881,120.604,xxx lo vuoi tenere in braccio (QA),Caregiver voc,TD,0.07399999999999807,inf-cg,73.99999999999807
1151,22,117.848,118.915,b(r)accio,Infant voc,TD,-2.7560000000000002,cg-inf,-2756.0
1152,22,120.081,122.81,"a mamma, a mamma (CW)",Infant voc,TD,1.1659999999999968,inf-inf,1165.9999999999968
1153,22,122.884,126.398,la mamma vuoi che gli canti la ninna nanna? (QM) lo devo coprire (QM),Caregiver voc,TD,0.07399999999999807,inf-cg,73.99999999999807
1154,22,126.635,127.007,siii,Infant voc,TD,0.23700000000000898,cg-inf,237.00000000000898
1155,22,127.106,128.903,e come si fa a coprire (QA),Caregiver voc,TD,0.09899999999998954,inf-cg,98.99999999998954
1156,22,129.073,129.998,xxx,Infant voc,TD,0.17000000000001592,cg-inf,170.00000000001592
1157,22,130.487,133.243,io lo tengo e tu lo copri bene (RM DA),Caregiver voc,TD,0.4890000000000043,inf-cg,489.0000000000043
1158,22,134.692,135.995,xxx,Infant voc,TD,1.4490000000000123,cg-inf,1449.0000000000123
1159,22,136.389,137.235,xxx,Caregiver voc,TD,0.39400000000000546,inf-cg,394.00000000000546
1160,22,136.998,139.396,xxx,Infant voc,TD,-0.2370000000000232,cg-inf,-237.0000000000232
1161,22,139.24,140.804,xxx,Caregiver voc,TD,-0.1559999999999775,inf-cg,-155.9999999999775
1162,22,141.86,145.554," allora la mamma vediamo, ti ricordi? (W QO) guarda, si apre così (DA RE)",Caregiver voc,TD,1.0560000000000116,cg-cg,1056.0000000000116
1163,22,145.62,146.675,la mamma (CW),Infant voc,TD,0.0660000000000025,cg-inf,66.0000000000025
1164,22,146.482,147.306,xxx,Caregiver voc,TD,-0.19300000000001205,inf-cg,-193.00000000001205
1165,22,147.02,147.878,"io, io",Infant voc,TD,-0.28600000000000136,cg-inf,-286.00000000000136
1166,22,148.953,149.368,xxx,Infant voc,TD,1.075000000000017,inf-inf,1075.000000000017
1167,22,149.401,149.595,xxx,Caregiver voc,TD,0.03300000000001546,inf-cg,33.00000000001546
1168,22,150.307,151.99,la copriamo bene (W),Caregiver voc,TD,0.7119999999999891,cg-cg,711.9999999999891
1169,22,151.854,152.998,xxx,Infant voc,TD,-0.13599999999999568,cg-inf,-135.99999999999568
1170,22,153.343,153.621,xxx,Caregiver voc,TD,0.34499999999999886,inf-cg,344.99999999999886
1171,22,154.095,155.204,xxx,Caregiver voc,TD,0.47399999999998954,cg-cg,473.99999999998954
1172,22,155.378,158.242, ma vuoi fare la nanna anche te con il bimbo (QA) ci stai? (QO),Caregiver voc,TD,0.17399999999997817,cg-cg,173.99999999997817
1173,22,158.853,159.993,xxx,Caregiver voc,TD,0.6110000000000184,cg-cg,611.0000000000184
1174,22,160.44,161.898,xxx,Caregiver voc,TD,0.44700000000000273,cg-cg,447.00000000000273
1175,22,163.72,165.595,xxx,Caregiver voc,TD,1.8220000000000027,cg-cg,1822.0000000000027
1176,22,165.907,166.384,xxx,Infant voc,TD,0.3120000000000118,cg-inf,312.0000000000118
1177,22,166.389,167.609,va bene così? (QO),Caregiver voc,TD,0.005000000000023874,inf-cg,5.000000000023874
1178,22,167.614,168.457,mamma,Infant voc,TD,0.0049999999999954525,cg-inf,4.9999999999954525
1179,22,168.478,170.671,cosa devo fare va bene così (QM),Caregiver voc,TD,0.021000000000015007,inf-cg,21.000000000015007
1180,22,170.87,172.517,xxx,Infant voc,TD,0.19900000000001228,cg-inf,199.00000000001228
1181,22,172.442,174.439,devo cantarti la ninna nanna (QM),Caregiver voc,TD,-0.07499999999998863,inf-cg,-74.99999999998863
1182,22,173.879,174.595,siii,Infant voc,TD,-0.5600000000000023,cg-inf,-560.0000000000023
1183,22,174.765,176.182,xxx,Caregiver voc,TD,0.1699999999999875,inf-cg,169.9999999999875
1184,22,176.84,183.481,"  nanna, nanna, ninna, oh, questa bimba a chi la do (AR) adesso fallo tu alla bambina (DA)",Caregiver voc,TD,0.6580000000000155,cg-cg,658.0000000000155
