sub,onset,offset,cat,tier
43,43.11,44.81,am (OP),Caregiver voc
43,45.48,46.08,come si fa amore? (QA NE),Caregiver voc
43,47.78,48.02,mmm? (C),Caregiver voc
43,48.57,49.82,dai. dai la pappa alla tata (DA),Caregiver voc
43,50.51,52.1,am. gnam gnam gnam gnam gnam gnam gnam,Caregiver voc
43,53.79,55.41,am gnam gam  gnam gnam gnam,Caregiver voc
43,55.85,56.84,mettila cosi. brava (DA AE),Caregiver voc
43,58.17,59.91,am. gnam. gnam. gnam. gnam. gnam (OP),Caregiver voc
43,61.29,65.29,mmm. che buona questa pappa (RE),Caregiver voc
43,67.19,68.09,mmm (C),Caregiver voc
43,69.54,71.53,ma ci sono anchi altri giochi Franci (RE NC),Caregiver voc
43,71.92,72.13,mmm? (C),Caregiver voc
43,73.23,75.11,mi fai vedere questi giochi? (QA),Caregiver voc
43,76.06,76.88,cos'e questo? (QE),Caregiver voc
43,78.47,80.11,che bello (RE_,Caregiver voc
43,81.78,82.86,mmm (C),Caregiver voc
43,90.19,92.24,cosa fai adesso? copri la tata amore? (QA NE),Caregiver voc
43,93.02,94.68,ah no. pulisci la tazzina dai (C DA C),Caregiver voc
43,95.83,97.07,puliscila bene dai. (DA C),Caregiver voc
43,97.61,99.7,come fa la mamma. come fa la mamma? cosi? (RM QM C),Caregiver voc
43,100.7,103.19,ci ci ci ci. dai lavala. come si fa a lavarla? (AN DA QA),Caregiver voc
43,103.66,106.7,xxx (I),Caregiver voc
43,107.13,109.5,adesso bisogna asciugarla. dai. asciugala bene. (RA C DA),Caregiver voc
43,111.13,111.37,mmm? (C),Caregiver voc
43,113.02,115.33,cosi. bravissima (C AE),Caregiver voc
43,115.68,119.06,adsso ci mettiamo il caffè dentro Francesca? io intanto prepara il caffe (W NC RM),Caregiver voc
43,119.81,120.53,con questa ,Caregiver voc
43,121.16,122.02,xxx (I),Caregiver voc
43,122.24,126.01,bisogna prendere un piattino. metti la tazzina sul piattino. dai (RA DA DA),Caregiver voc
43,127.32,133.99,sul piattino. la tazzna si appoggia sopra cosi. adesso si butta il caffe dentro. eh dai. (DA RE RA C),Caregiver voc
43,134.87,135.36,come si fa? (QA),Caregiver voc
43,136.9,137.94,cosa c'e dentro? (QE),Caregiver voc
43,138.83,141.33,proviamo a mescolare anche dentro? mmm? (W C),Caregiver voc
43,142.33,147.18,am. gnam. gnam. gnam. gnam. gnam. gnam. mmm (OP),Caregiver voc
43,148.53,149.09,xxx,Caregiver voc
43,150.5,151.42,che bello (RE),Caregiver voc
43,153.25,154.49,toc toc toc toc (OP),Caregiver voc
43,155.41,155.79,fai tu (DA),Caregiver voc
43,157.18,159.19,uno alla Francesca (RE NC),Caregiver voc
43,159.68,160.79,e uno alla mamma (RM),Caregiver voc
43,162.22,162.62,cosi (C),Caregiver voc
43,163.6,163.95,ok? (C),Caregiver voc
43,164.91,165.99,e il mio cucchiaino? (QE),Caregiver voc
43,166.65,169.17,ecco. buongiorno signora (C AG),Caregiver voc
43,169.96,171.45,mi offre un bel caffè? (QA),Caregiver voc
43,172.04,172.42,mmm? (C),Caregiver voc
43,172.75,173.68,e questo dov'e? (QE),Caregiver voc
43,174.96,175.76,la moka (RE),Caregiver voc
43,176.09,177.46,shhh (OP),Caregiver voc
43,178.25,179.12,sshh,Caregiver voc
43,179.84,182.14,dai. facciamo il cin cin. dai. facciamo cin cin. (W),Caregiver voc
43,182.93,185.93,dai. no con la tazzina devi fare cin cin con la mamma. dai (C DA C AE),Caregiver voc
43,187.02,188.73,cin (C),Caregiver voc
43,189.05,190.08,ancora il cin dai (DA),Caregiver voc
43,190.54,191.55,cin cin (C),Caregiver voc
43,192.32,193.14,come si fa amore? (QA NE),Caregiver voc
43,193.93,195.04,cin cin (C),Caregiver voc
43,195.41,196.61,e adesso non beviamo? (W),Caregiver voc
43,197.82,198.89,bisogna bere però (RA),Caregiver voc
43,200.26,200.44,dai (C),Caregiver voc
43,203.02,207.03,mmm che buono. cos'e? (RE QE),Caregiver voc
43,209.42,211.4,oh. direttamente con quella? (C QE),Caregiver voc
43,212.02,213.74,dai. ancora anche alla mamma. dai (DA C),Caregiver voc
43,214.27,215.31,poi rifacciamo cin cin (W),Caregiver voc
43,216.05,216.84,sshh (OP),Caregiver voc
43,218.16,219.7,cin (C),Caregiver voc
43,221.35,225.3,mmm. che buono questo caffe (C RE),Caregiver voc
43,227.03,228.04,eh (C),Caregiver voc
43,228.38,229.33,che buono (RE),Caregiver voc
43,230.12,231.81,me ce n'è ancora. vediamo (QE W),Caregiver voc
43,232.27,235.56,ma no. vedi che e vuoto? e finito. non ce 'e piu (C QA RE),Caregiver voc
43,235.57,236.23,no (CW),Infant voc
43,236.62,237.13,non ce n'e piu (RE),Caregiver voc
43,238.12,238.42,no,Infant voc
43,238.17,238.43,no (C),Caregiver voc
43,240.58,241.7,beviamo ancora (W),Caregiver voc
43,243.12,244.39,mmm. eh (C),Caregiver voc
43,244.82,245.3,che buo(no). (RE),Caregiver voc
43,247.48,251.77,ancora me ne dai? ma dopo stanotte non dormo perche me ne hai dato troppo (QA RM RA),Caregiver voc
43,252.47,252.94,mmm? (C),Caregiver voc
43,254.47,255.23,mmm,Caregiver voc
43,255.43,258.4,dai che telefoniamo alla Silvia che viene a bere il caffè anche lei (W RE),Caregiver voc
43,258.68,260.01,cosa dici? eh amore? (QA C NE),Caregiver voc
43,261.42,262.9,vuoi telefonare alla Silvia? (QA),Caregiver voc
43,263.37,263.65,mmm?,Caregiver voc
43,264.74,265.84,che venga a bere il caffè? (QE),Caregiver voc
43,266.5,268.12,no. glielo dai a questa tata? (C QA),Caregiver voc
43,269.38,270.23,tata? (QE),Caregiver voc
43,271.33,272.92,am gnam gnam gnam gnam gnam (OP),Caregiver voc
43,274.11,275.74,am gnam. gnam gnam. gnam. gnam.,Caregiver voc
43,276.61,276.95,bra(VA) (AE),Caregiver voc
43,277.09,277.78,xxx (I),Caregiver voc
43,278.07,281.6,aspetta che viene dentro. xxx (DA I),Caregiver voc
43,281.99,287.51,mmm. che buono. aspetta che fa anche lei cosi. mmm. (C RE DA C),Caregiver voc
43,287.87,288.84,xxx,Caregiver voc
43,290.39,291.01,mmm,Caregiver voc
43,292.83,293.71,eh (C),Caregiver voc
43,295.09,298.35,poi come fa Francesca? mmm. che buono. (QA NC C RE),Caregiver voc
43,300.31,302.49,fai cin cn con la tata dai. aspetta (DA C DA),Caregiver voc
43,303.27,305.48,la tata prende in mano la tazzina (RE),Caregiver voc
43,306.23,307.13,cosi. dai (C),Caregiver voc
43,308.51,309.53,cin cin (C),Caregiver voc
43,310.21,311.63,non vuoi far cin cin con la tata? (QA),Caregiver voc
43,312.68,313.04,mmm? (C),Caregiver voc
43,315.09,316.49,no. mettiamo giu la tazzina allora (C W),Caregiver voc
43,317.63,317.98,mmm? (C),Caregiver voc
43,320.0,323.97,senti la tata cosa ti dice. Francesca? mi dai un po' di caffe per piacere? (DA NC ST),Caregiver voc
43,324.48,325.23,xxx,Caregiver voc
43,325.83,328.41,dai dammi un po' di caffè (ST),Caregiver voc
43,330.26,331.6,cara (ST),Caregiver voc
43,332.3,333.52,cara ,Caregiver voc
43,334.28,335.26,cara,Caregiver voc
43,335.94,344.88,mmm. uh. mmm. (AN AN),Caregiver voc
43,346.21,347.74,che buono (RE),Caregiver voc
43,349.15,351.07,mmmm che sete (C RO),Caregiver voc
43,352.54,355.5,ma sempre con questo. come fai a vedere gli altri giochi? (RE QA),Caregiver voc
43,355.89,356.17,mmm? (C),Caregiver voc
43,356.72,360.05,me li fai vedere gli altri giochi Franci? sono tutti nuovi (QA NC QE),Caregiver voc
43,361.69,363.47,questo ti piace? mmm? (QO C),Caregiver voc
43,365.44,368.56,questo gioco qui amore? gli altri no non ti piacciono? (QE NE QO),Caregiver voc
43,369.54,372.36,li guardo da sola gli altri. mmm? cosa dici? (RM C QA)),Caregiver voc
43,373.82,374.88,no. questo vuoi. (C QO),Caregiver voc
43,378.2,380.6,mmm. dai che asciughiamo la pentolina (W),Caregiver voc
43,382.3,387.63,asciughiamo la pentolina e poi prepariamo la tovaglia. dai. prepariamo la tovaglia come fa la mamma. (W W W AE W RM),Caregiver voc
43,388.72,390.56,prepariamo la tovaglia (W),Caregiver voc
43,391.5,394.33,metti i piattini adesso. dai. i piattini (DA C RE),Caregiver voc
43,394.85,395.38,quella? (QE),Caregiver voc
43,395.95,400.79,grazie. e i piattini dove sono? dai. prima i piattini. e poi la tazza. dai (C QE DA RE C),Caregiver voc
43,401.9,402.34,oh ,Infant voc
43,402.45,405.87,il cucchiaino. un altro piattino (RE RE),Caregiver voc
43,406.53,407.62,xxx,Infant voc
43,407.15,408.49,cucchinino (RE),Caregiver voc
43,409.09,412.31,il coperchio. dove si mette il coperchio amore? (RE QA NE),Caregiver voc
43,409.86,410.64,eh,Infant voc
43,412.64,414.06,eah,Infant voc
43,414.13,414.8,ah (C),Caregiver voc
43,415.59,417.35,dai. prendi la tazza (DA),Caregiver voc
43,418.15,418.43,oh,Infant voc
43,418.64,419.07,oh (AM),Caregiver voc
43,418.64,418.91,oh,Infant voc
43,420.24,421.2,eh,Infant voc
43,420.67,421.26,eh,Caregiver voc
43,421.55,421.97,dai,Caregiver voc
43,423.4,426.08,metti bene il coperchietto (DA),Caregiver voc
43,427.01,428.0,brava (AE),Caregiver voc
43,428.31,430.45,addesso mettiamo le tazze sui piattini (W),Caregiver voc
43,430.58,430.9,eh,Infant voc
43,431.19,431.41,dai (AE),Caregiver voc
43,431.74,431.87,dai,Infant voc
43,432.71,433.26,oh ma,Infant voc
43,433.38,434.34,eh no quello (C RE),Caregiver voc
43,434.87,441.97,lo apri? allora metti bene cosi. dai. questo. cosi. e cosi. va bene? (QA DA C RE C QE),Caregiver voc
43,442.79,443.75,chi vuoi adesso? (QO),Caregiver voc
43,443.95,445.44,chi inviti a vere il caffe? (QA),Caregiver voc
43,447.1,447.46,eh? (C),Caregiver voc
43,447.71,448.56,oh,Infant voc
43,448.34,453.06,ah il coperchio. e vero. e vero. attenta metti metti il coperchietto senno il caffe si raffredda. dai. (RE C DA RE C),Caregiver voc
43,455.9,456.81,caffe,Infant voc
43,457.64,459.79,cos'e questo? caffe (QE RE),Caregiver voc
43,460.48,461.45,chiama il caffe dai (DA C),Caregiver voc
43,462.17,463.19,caffe (RE),Caregiver voc
43,464.33,465.58,mi offri un po' di caffe? (QA),Caregiver voc
43,466.55,469.8,caffe. e lo zucchero? dov'e lo zucchero amore? (RE QE QE NE),Caregiver voc
43,470.56,473.46,li dentro c'e lo zucchero? dai mescola lo zucchero. dai (QE DA C),Caregiver voc
43,473.98,475.12,sshh (OP),Caregiver voc
43,478.49,479.73,ancora ne versi? (QA),Caregiver voc
43,481.3,481.53,mmm? (C),Caregiver voc
43,483.93,484.44,eh ciccia? (C NE),Caregiver voc
43,487.01,489.66,a chi e che offri il caffe Franci? alla mamma o alla tata? (QA NC QE),Caregiver voc
43,491.22,491.63,oh,Infant voc
43,492.38,493.11,vuoi la tata? (QE),Caregiver voc
43,494.0,495.23,la sediamo qua (W),Caregiver voc
43,496.74,497.64,eccola li (C),Caregiver voc
43,497.27,497.91,tata,Infant voc
43,498.19,498.82,tata? (RE),Caregiver voc
43,500.14,500.86,vieni qui (SB),Caregiver voc
43,501.4,501.76,oh,Infant voc
43,501.6,502.8,vieni qui con me (SB),Caregiver voc
43,503.49,510.8,oh. ah con quello direttamente? ma se lo versa tutto addosso fufi. mmm? ( C C QE RE C),Caregiver voc
43,511.85,517.89,falla bere con la tazzina. conn la tazzina Franci si beve. no con quello. con la tazzina si beve. (DA NC RA AD RA),Caregiver voc
43,518.73,522.68,ecco. cosi lo versi. adesso prendi la tazzina. metti il coperchietto li. (C RA DA DA),Caregiver voc
43,525.43,528.98,brava. brava. adesso prendi la tazzina (AE DA),Caregiver voc
43,530.03,531.04,anche alla tata (RE),Caregiver voc
43,531.55,532.75,alla tata.sshh ,Caregiver voc
43,533.05,539.71,buono. xxx. e felice la tata che ha bevuto un caffe? mmm. che buono. (RE I QE C RE),Caregiver voc
43,540.41,541.36,ancora? (QE),Caregiver voc
43,543.18,545.85,glu glu glu glu glu glu glu glu (OP),Caregiver voc
43,547.3,549.14,glu glu glu glu glu glu glu ,Caregiver voc
43,550.9,552.68,bene. e chiuso bene? (C QE),Caregiver voc
43,553.53,554.75,e chiuso bene Franci? (NC),Caregiver voc
43,555.03,555.24,eh? (C),Caregiver voc
43,556.44,556.78,si? (C),Caregiver voc
43,557.71,557.92,si (CW),Infant voc
43,558.79,559.92,bene (C),Caregiver voc
43,561.85,564.62,bene. come si dice caffe franci? (QA NC),Caregiver voc
43,565.03,566.24,caffe (RE),Caregiver voc
43,567.01,568.02,prova a dire caffe (DA),Caregiver voc
43,569.24,570.45,caf-fe (RE),Caregiver voc
43,571.97,575.0,e questa cosa sono Francesca? taz-ze (QE NC RE),Caregiver voc
43,575.99,579.65,e questi cosa sono amore? i piattini (QE NE RE),Caregiver voc
43,580.16,580.48,si (CW),Infant voc
43,580.67,582.86,e questi sono? i cucchia (QE ET),Caregiver voc
43,583.6,584.62,oh,Infant voc
43,583.66,584.29,ini,Caregiver voc
43,585.03,586.736,brava. e queste sono? (AE RE),Caregiver voc
44,7.81,8.19,dai.					(DA),Caregiver voc
44,9.44,10.38,opla.					(C),Caregiver voc
44,11.68,11.92, eh.					(C),Caregiver voc
44,14.63,15.48,dalla a mamma dai.			(DA C),Caregiver voc
44,16.33,17.09,chiama nonna.			(DA),Caregiver voc
44,17.92,18.22,chiama.				(C),Caregiver voc
44,19.49,20.48,chiama nonna.			(DA),Caregiver voc
44,20.92,21.31,dai.					(C),Caregiver voc
44,22.43,23.31,dì. pronto? (DA AG),Caregiver voc
44,24.47,25.12,pronto?,Caregiver voc
44,28.91,31.19,dì. pronto? chiama nonna. chiama. (DA AG DA C),Caregiver voc
44,31.79,32.57,pronto? (AG),Caregiver voc
44,33.98,34.61,xxx,Caregiver voc
44,35.41,36.08,nonna?,Caregiver voc
44,38.39,39.07,xxx,Infant voc
44,40.02,40.87,(dì) che fai?				(DA),Caregiver voc
44,41.51,41.98,xxx,Infant voc
44,42.32,43.22,vieni qua.				(DA),Caregiver voc
44,44.95,45.56,vieni qua.,Caregiver voc
44,47.63,47.91,mmm? (C),Caregiver voc
44,49.76,50.74,chiama nonna. chiama.			(DA C),Caregiver voc
44,52.12,54.26,piccola piccolina piccolina.		(RE),Caregiver voc
44,54.73,55.64,xxx (I),Caregiver voc
44,56.48,57.31,lina.,Infant voc
44,57.26,58.07,(picco)lina.				(AM),Caregiver voc
44,58.23,59.39,la bambola.				(RE),Caregiver voc
44,60.42,61.02,bamb.,Infant voc
44,61.13,63.1,bambola.  e questo?				(QE),Caregiver voc
44,63.8,64.71,e ci.,Infant voc
44,65.05,65.99,trenino (RE),Caregiver voc
44,66.61,67.46,ni.,Infant voc
44,67.43,68.33,e come fa?				(QE),Caregiver voc
44,68.01,68.69,oh.,Infant voc
44,69.54,70.96,e bum bum.,Infant voc
44,70.95,72.68,e brum brum.			(AM),Caregiver voc
44,74.27,75.07,nonno? (CW),Infant voc
44,75.81,76.8,dì vieni qua.				(DA),Caregiver voc
44,77.57,77.94, vieni.					(C),Caregiver voc
44,79.72,80.66,digli nonno?					(DA),Caregiver voc
44,81.66,82.68,xxx (I),Caregiver voc
44,83.4,86.32,la favoletta.					(RE),Caregiver voc
44,88.09,90.21,dov’è cappuccetto rosso?			(QE),Caregiver voc
44,91.74,96.75,vedi qua cappuccetto rosso.	xxx		(DA I),Caregiver voc
44,100.61,101.1,ah?,Caregiver voc
44,102.03,103.07,chichi.,Infant voc
44,103.07,104.41,chichi. (AM),Caregiver voc
44,106.22,107.03,queque.,Infant voc
44,107.07,107.95,eh cos’è?					(QE),Caregiver voc
44,109.18,109.64,mmm? (C),Caregiver voc
44,109.8,110.74,ponno.,Infant voc
44,110.79,111.65, tondo.					(RE),Caregiver voc
44,112.09,112.88,che bello.					(RE),Caregiver voc
44,113.5,114.29,questo cos’è?				(QE),Caregiver voc
44,115.29,116.07,neo.,Infant voc
44,116.13,116.94, e come fa?     (QE),Caregiver voc
44,117.11,117.93,  oh.,Infant voc
44,117.99,119.28,eh oh. (AM),Caregiver voc
44,118.96,119.17,xxx,Infant voc
44,119.85,120.34,  oh.,Infant voc
44,120.77,121.75,  oh.    vediamo questo.       (AM W),Caregiver voc
44,124.33,125.09,  aspetta.     (DA),Caregiver voc
44,126.97,127.46,xxx,Infant voc
44,127.66,128.6,  l’altro è qua.     (RE),Caregiver voc
44,130.11,131.94,  cos’è questo?    questo qua?  (QE),Caregiver voc
44,133.57,134.1,  cos’è?,Caregiver voc
44,135.88,136.72,  trenino.     (RE),Caregiver voc
44,137.1,137.58,   ni.,Infant voc
44,137.59,137.91,  eh.      (C),Caregiver voc
44,138.65,139.18,  poi.,Caregiver voc
44,139.69,140.42,  giriamo.     (W),Caregiver voc
44,145.57,146.72,  eh mannaggia.    (C),Caregiver voc
44,148.7,149.43,   ni.,Infant voc
44,149.55,150.14,  ni.      (AM),Caregiver voc
44,153.4,154.19,  dai.   gira.      (DA),Caregiver voc
44,157.5,158.03,no.,Caregiver voc
44,159.13,160.02,  dall’altra.     (AD),Caregiver voc
44,160.47,161.44,  eh.        cos’è?     (C QE) ,Caregiver voc
44,162.89,163.72,   bagno.      (CW),Infant voc
44,163.94,164.65,   bagno.    (RE),Caregiver voc
44,164.9,165.51,  e questo?     (QE),Caregiver voc
44,166.13,166.81,   chichi.,Infant voc
44,166.95,167.45,  no.      (C),Caregiver voc
44,169.63,170.1,  cos’è?     (QE),Caregiver voc
44,170.64,171.12,papa.,Infant voc
44,171.84,172.58,  no.      (C),Caregiver voc
44,173.75,174.42,  camper.     (RE),Caregiver voc
44,175.9,176.58,  axxx.     (I),Caregiver voc
44,177.9,178.45,  quest(o)?    (QE),Caregiver voc
44,180.88,181.72,  cagnolino.    (RE),Caregiver voc
44,182.38,182.86,   ni.,Infant voc
44,182.9,183.38,  ni.     (AM),Caregiver voc
44,190.03,190.68,  la bambo(la).   (RE),Caregiver voc
44,191.33,191.86,   bam.,Infant voc
44,195.4,195.66,tu.,Infant voc
44,196.71,196.95,  io?     (QM),Caregiver voc
44,198.41,198.71,   ia.,Infant voc
44,198.95,199.23,  ia.     (AM),Caregiver voc
44,200.39,201.88,  la pallina.     eh la pallina.     (RE C RE),Caregiver voc
44,202.81,203.13,  dai.     (C),Caregiver voc
44,203.43,204.4,pim.,Infant voc
44,204.38,205.4,  hahaha.    (AL),Caregiver voc
44,205.85,206.21,  da(i).,Caregiver voc
44,208.18,209.29,  chiama nonna.     chia(ma).    (DA C),Caregiver voc
44,209.67,210.3,  chiama nonna.   (DA),Caregiver voc
44,211.11,211.36,  da(i).,Caregiver voc
44,211.61,212.42,  chiama il nonno.,Caregiver voc
44,213.49,214.07,  pronto?    (AG),Caregiver voc
44,214.83,215.06,  da(i).     (C),Caregiver voc
44,219.24,219.48,  da(i).     ,Caregiver voc
44,221.87,222.05,  da(i).     ,Caregiver voc
44,225.57,226.75,  da(i).       chiama il nonno.   (DA),Caregiver voc
44,227.6,228.18,  nonno?    (RE),Caregiver voc
44,229.49,230.49,  chia(ma).   nonno?   DA,Caregiver voc
44,238.81,239.87,  chiama il nonno.   chia(ma).,Caregiver voc
44,243.8,244.99,  la bambina dice di no.  (RE),Caregiver voc
44,245.82,248.08,xxx   che fa?    (I QE),Caregiver voc
44,249.23,250.0,   bambo.,Infant voc
44,250.28,251.42,   bambo.  che fa?     (AM QE),Caregiver voc
44,251.77,252.27,   no.     (CW),Infant voc
44,252.37,254.92,  eh no.      e dai un bacino alla bambola? (C QA),Caregiver voc
44,255.9,256.64,  bacio baci(no).   (C),Caregiver voc
44,257.64,258.91,  no.  vuto baci(no).   (QO),Caregiver voc
44,259.61,260.43,  vuto baci(no).,Caregiver voc
44,260.78,261.92,  vuto baci(no).,Caregiver voc
44,263.12,263.83,xxx,Infant voc
44,263.94,264.69,  brutta.    (RO),Caregiver voc
44,265.94,266.69,xxx,Caregiver voc
44,266.03,266.69,  eh bella.    (C RO),Infant voc
44,266.91,267.77,  eh bella.    (C RO),Caregiver voc
44,268.05,268.43,   be.,Infant voc
44,268.65,269.47,  eh bella.,Caregiver voc
44,269.96,270.51,  fa(lle) una care(zza)   (DA),Caregiver voc
44,271.92,272.45,   be.,Infant voc
44,272.11,273.29,  bella.     (RE),Caregiver voc
44,273.33,274.26,  ah.     (C),Caregiver voc
44,274.96,276.03,  ah canta ninna.   (DA),Caregiver voc
44,276.65,277.8,  canta ninna.,Caregiver voc
44,278.18,278.42,  da(i).     (C),Caregiver voc
44,279.49,280.22,  xxx     (I),Caregiver voc
44,281.01,281.37,   ah.,Infant voc
44,282.38,283.74,  da(i).  canta ninna.    (DA),Caregiver voc
44,285.03,287.52,  oh oh.   ah. xxx  (C I),Caregiver voc
44,288.57,290.63,  bella.     eh che piange quella bambola eh? (RE C QE C),Caregiver voc
44,291.96,292.52,  ti piace?    (QO),Caregiver voc
44,293.68,294.43,  piange?    (QE),Caregiver voc
44,295.22,295.61,   no.     (CW),Infant voc
44,295.95,296.48,  no eh?    (C),Caregiver voc
44,297.78,298.29,   bam.,Infant voc
44,298.61,299.12,  bam.     (AM),Caregiver voc
44,301.42,302.14,  xxx     (I),Caregiver voc
44,302.41,303.69,  piano piano.     piano piano.    (AD),Caregiver voc
44,309.75,310.5,  eh pia(no).,Caregiver voc
44,313.03,313.62,  che fa(i)?    (QA),Caregiver voc
44,314.6,315.22,xxx,Caregiver voc
44,317.76,318.07,  eh.     (C),Caregiver voc
44,318.15,318.57,   mamma.    (CW),Infant voc
44,318.69,319.05,  oh.     (C),Caregiver voc
44,320.04,320.86,   acqua.     (CW),Infant voc
44,321.31,322.22,  non c’è l’acqua.   (RE),Caregiver voc
44,324.19,325.2,  non c’è l’acqua.  ,Caregiver voc
44,326.79,327.07,  (an)dia(mo).    (AN),Caregiver voc
44,332.87,333.09,  e(cco).,Caregiver voc
44,339.01,340.73,  metti l’acqua.    metti l’acqua qui de(ntro). (DA),Caregiver voc
44,341.3,342.86,  dai.      metti l’acqua qui dentro.  (AE DA),Caregiver voc
44,346.32,347.76,  no.   xxx  (C I),Caregiver voc
44,351.04,352.64,  no.   no la bambo(la).   (C RE),Caregiver voc
44,353.69,358.29,  l’acqua.     qui.   qui dentro.   no.      così.    così.  (RE C AD),Caregiver voc
44,365.21,366.59,  hehehe.    (AN),Caregiver voc
44,367.24,368.13,  e l’acqua.    (RE),Caregiver voc
